"ID_SAMPLE","Dominant_num","Dominant","Subdominant_num","Subdominant","Third","Third_num"
6365,13,"TEDE",9,"CMIX","GRAM",22
6366,13,"TEDE",9,"CMIX","GRAM",22
6367,4,"WTSFS",NA,NA,NA,NA
6368,4,"WTSFS",NA,NA,NA,NA
6369,4,"WTSFS",NA,NA,NA,NA
6370,4,"WTSFS",NA,NA,NA,NA
6371,4,"WTSFS",NA,NA,NA,NA
6372,4,"WTSFS",NA,NA,NA,NA
6373,4,"WTSFS",NA,NA,NA,NA
6374,4,"WTSFS",NA,NA,NA,NA
6375,4,"WTSFS",NA,NA,NA,NA
6376,4,"WTSFS",NA,NA,NA,NA
6377,4,"WTSFS",NA,NA,NA,NA
6378,4,"WTSFS",NA,NA,NA,NA
6379,4,"WTSFS",NA,NA,NA,NA
6380,4,"WTSFS",NA,NA,NA,NA
6381,4,"WTSFS",NA,NA,NA,NA
6382,4,"WTSFS",NA,NA,NA,NA
6383,4,"WTSFS",NA,NA,NA,NA
6384,4,"WTSFS",NA,NA,NA,NA
6385,4,"WTSFS",NA,NA,NA,NA
6386,4,"WTSFS",NA,NA,NA,NA
6387,4,"WTSFS",NA,NA,NA,NA
6388,4,"WTSFS",NA,NA,NA,NA
6389,4,"WTSFS",NA,NA,NA,NA
6390,4,"WTSFS",NA,NA,NA,NA
6391,4,"WTSFS",NA,NA,NA,NA
6392,4,"WTSFS",NA,NA,NA,NA
6393,4,"WTSFS",NA,NA,NA,NA
6394,4,"WTSFS",NA,NA,NA,NA
6395,4,"WTSFS",NA,NA,NA,NA
6396,4,"WTSFS",NA,NA,NA,NA
6397,4,"WTSFS",NA,NA,NA,NA
6398,4,"WTSFS",NA,NA,NA,NA
6399,4,"WTSFS",NA,NA,NA,NA
6400,4,"WTSFS",NA,NA,NA,NA
6401,4,"WTSFS",NA,NA,NA,NA
6402,4,"WTSFS",NA,NA,NA,NA
6403,4,"WTSFS",NA,NA,NA,NA
6404,4,"WTSFS",NA,NA,NA,NA
6405,4,"WTSFS",NA,NA,NA,NA
6406,4,"WTSFS",NA,NA,NA,NA
6407,4,"WTSFS",NA,NA,NA,NA
6408,4,"WTSFS",NA,NA,NA,NA
6409,4,"WTSFS",NA,NA,NA,NA
6410,4,"WTSFS",NA,NA,NA,NA
6411,4,"WTSFS",NA,NA,NA,NA
6412,4,"WTSFS",NA,NA,NA,NA
6413,4,"WTSFS",NA,NA,NA,NA
6414,4,"WTSFS",NA,NA,NA,NA
6415,4,"WTSFS",NA,NA,NA,NA
6416,4,"WTSFS",NA,NA,NA,NA
6417,4,"WTSFS",NA,NA,NA,NA
6418,4,"WTSFS",NA,NA,NA,NA
6419,4,"WTSFS",NA,NA,NA,NA
6420,4,"WTSFS",NA,NA,NA,NA
6421,4,"WTSFS",NA,NA,NA,NA
6422,4,"WTSFS",NA,NA,NA,NA
6423,4,"WTSFS",NA,NA,NA,NA
6424,4,"WTSFS",NA,NA,NA,NA
6425,4,"WTSFS",NA,NA,NA,NA
6426,4,"WTSFS",NA,NA,NA,NA
6427,4,"WTSFS",NA,NA,NA,NA
6428,4,"WTSFS",NA,NA,NA,NA
6429,4,"WTSFS",NA,NA,NA,NA
6430,4,"WTSFS",NA,NA,NA,NA
6431,4,"WTSFS",NA,NA,NA,NA
6432,4,"WTSFS",NA,NA,NA,NA
6433,4,"WTSFS",NA,NA,NA,NA
6434,4,"WTSFS",NA,NA,NA,NA
6435,4,"WTSFS",NA,NA,NA,NA
6436,4,"WTSFS",NA,NA,NA,NA
6437,4,"WTSFS",NA,NA,NA,NA
